model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,NIG22565,B,E,0.21533606946468353,"[0.18851685523986816, 0.21533606946468353, 0.16254864633083344, 0.1419028639793396, 0.15518586337566376, 0.1365097314119339]","On 10 November 2021, the Nigerian army claimed an ambush against Boko Haram/ISWAP militants in Pulka (Gwoza, Borno). The soldiers collaborated with the CJTF and local militia members. Four militants were killed, weapons were recovered and several others fled with gunshot wounds.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG16431,V,E,0.20980966091156006,"[0.16970539093017578, 0.20980966091156006, 0.18645453453063965, 0.14779070019721985, 0.15156777203083038, 0.13467195630073547]","On 17 February 2020 (or around), suspected Ngbo militias attacked a school in Agila (Ado LGA, Benue). No casualties reported.",0.001,Ngbo Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33533,V,E,0.2144555300474167,"[0.18106919527053833, 0.2144555300474167, 0.18463537096977234, 0.14142148196697235, 0.1504964679479599, 0.12792198359966278]","On 25 October 2023, the Taraba militia attacked the Mayo Lope community, coded to Lau (Lau, Taraba). Casualties unspecified. No further details.",0.001,Taraba Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG24883,V,R,0.23741459846496582,"[0.17656512558460236, 0.13462752103805542, 0.1280672550201416, 0.23741459846496582, 0.15502473711967468, 0.1683007776737213]","On 18 May 2022, armed individuals enforcing a sit in order killed a woman at PRODA junction along Enugu-Abakaliki highway, coded to Amorji-Nike (Enugu East, Enugu).",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG25091,P,R,0.23213595151901245,"[0.18248356878757477, 0.13911326229572296, 0.14811478555202484, 0.23213595151901245, 0.15516944229602814, 0.14298294484615326]","On 3 June 2022, scores of supporters of former president Goodluck Jonathan protested at the national secretariat of the APC in Abuja (Abuja Municipal, FCT) to demand that the party chose the former president as its presidential candidate for the 2023 elections.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG28694,B,E,0.19781529903411865,"[0.19593359529972076, 0.19781529903411865, 0.15877461433410645, 0.15780168771743774, 0.15590937435626984, 0.13376542925834656]","On 14 November 2022, troops of Operation Hadin Kai clashed with Boko Haram militants [JAS faction] at Mafa axis (Mafa, Borno). 14 militants including one commander were killed.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG23988,V,B,0.19023564457893372,"[0.19023564457893372, 0.1836421638727188, 0.16169701516628265, 0.17307037115097046, 0.15327665209770203, 0.13807816803455353]","On 4 March 2022, armed individuals attacked a catholic priest and shot him in the leg before abandoning him along the Enugu-Onitsha road (Enugu North, Enugu). The assailants demanded money from the victim, and took his phone in place of money. The victim was taken to the hospital for treatment.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33950,B,E,0.22683832049369812,"[0.1903262585401535, 0.22683832049369812, 0.17188313603401184, 0.12647360563278198, 0.15542684495449066, 0.1290518343448639]","On 26 November 2023, troops of the Nigerian army responded to a distress call and raided the hideout of an unidentified armed group in Jalingo (Jalingo, Taraba). Two abductees were rescued, two members of the group were arrested and others fled. It is not clear if a clash occurred, casualties are unknown.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG37993,S,R,0.22222900390625,"[0.18233250081539154, 0.12758834660053253, 0.1326943039894104, 0.22222900390625, 0.13555441796779633, 0.19960133731365204]","Security measures: On 1 August 2024, the Keffi Local Government imposed a 12-hour curfew in the LGA, coded to Keffi (Keffi, Nassarawa), due to looting and property destruction occasioned by the #EndBadGovernanceInNigeria demonstration in the area.",0.001,Government of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG17363,V,B,0.19257968664169312,"[0.19257968664169312, 0.1760081797838211, 0.15132440626621246, 0.18122558295726776, 0.14986343681812286, 0.14899864792823792]","On 12 June 2020, Boko Haram executed a police officer and a soldier in Borno (coded as Maiduguri LGA, Borno) who were abducted earlier.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG27162,B,B,0.18285197019577026,"[0.18285197019577026, 0.17089644074440002, 0.16424210369586945, 0.1825610250234604, 0.15704761445522308, 0.1424008458852768]","On 22 May 2020, Sokoto militia men clashed with police forces and a Garki vigilante group when they attempted to attack Garki village in Sabon Birni LGA ( Sokoto). Two militia men were killed.",0.001,Sokoto Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG26128,B,B,0.20161360502243042,"[0.20161360502243042, 0.18902741372585297, 0.15211273729801178, 0.1535809189081192, 0.1557592898607254, 0.147906094789505]","On 1 September 2022, Nigerian troops on a fighting patrol clashed with a Kaduna militia at Farin-Ruwa (Birnin Gwari, Kaduna). Two militiamen were killed while the others withdrew and fled.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG26875,B,E,0.21278966963291168,"[0.18147721886634827, 0.21278966963291168, 0.19618640840053558, 0.12451977282762527, 0.15084320306777954, 0.13418370485305786]","On 4 January 2020, the Nigerian Army claimed it killed an unspecified number of presumed Boko Haram/ISWAP militants in a military operation in the Jakana and Mainok areas along the Maiduguri-Damaturu road (Kaga, Borno), coded as Mainok. They also claimed to have rescued 461 captives (100 men, 154 women and 207 children) from the insurgents. Fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG21852,V,E,0.1902836561203003,"[0.17644472420215607, 0.1902836561203003, 0.17219355702400208, 0.16830149292945862, 0.16059304773807526, 0.1321835219860077]","On 30 August 2021, ISWAP claimed an attack on a Christian town in Borno (location coded to Maiduguri, Maiduguri Metro). A church and school were burnt. No reported injuries or fatalities.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction
conflibert_finetuned_fewshot_v1,NIG17629,V,B,0.18411260843276978,"[0.18411260843276978, 0.17960676550865173, 0.16512295603752136, 0.17207428812980652, 0.15805619955062866, 0.14102716743946075]","On 7 July 2020, police officers shot at revenue task force officials in Aba (Aba South LGA, Abia). The revenue officials were involved in an argument when police officers intervened and started shooting. 1 revenue official was killed and another wounded.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG31710,V,B,0.2011650651693344,"[0.2011650651693344, 0.17830558121204376, 0.14534391462802887, 0.1607046127319336, 0.15527582168579102, 0.15920501947402954]","On 15 June 2023, an unidentified armed group killed one person and abducted three others at Yimi community, Gwagwalada Area Council (FCT).",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG24527,B,E,0.2056037187576294,"[0.19627101719379425, 0.2056037187576294, 0.14054301381111145, 0.13450586795806885, 0.1631874144077301, 0.15988902747631073]","On 19 April 2022, Nigerian troops on an offensive patrol clashed with armed Fulani pastoralists in Atunbe, Madamu, Kaamen, Ude -Jor, Kasar, Tor-Tacha and River Yoyo in Katsina Ala LGA (Benue), coded to Katsina-Ala. The militiamen fled with possible bullet wounds, firearms and cutlasses were recovered after a search around the area by the troops.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG22154,V,E,0.1884099543094635,"[0.18486106395721436, 0.1884099543094635, 0.15917177498340607, 0.17572568356990814, 0.1584426611661911, 0.13338887691497803]","On 1 October 2021, unidentified gunmen enforcing IPOB sit at home order killed a driver and set his vehicle ablaze along the Owerri-Umuahia road (Owerri Municipal, Imo). The other occupants of the vehicles fled.",0.001,IPOB: Indigenous Peoples of Biafra
conflibert_finetuned_fewshot_v1,NIG19274,B,E,0.20675846934318542,"[0.195378378033638, 0.20675846934318542, 0.1690000295639038, 0.13880665600299835, 0.15636831521987915, 0.13368818163871765]","On 17 December 2020, ISWAP militants attacked the Army Super Camp in Cross Kauwa (Kukawa LGA, Borno) but were repelled by Nigerian troops. Conflicting fatality reports. Military sources report Nigerian troops killed four ISWAP militants and recovered weapons and ammunition while ISWAP sources report that a number of soldiers were killed and wounded.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG37201,B,E,0.21147988736629486,"[0.17279653251171112, 0.21147988736629486, 0.17544806003570557, 0.1548178344964981, 0.16347618401050568, 0.12198150902986526]","On 5 June 2024, police and KADVIS engaged a Kaduna militia in a firefight while attempting to abduct the Paramount Ruler of Ninzo Chiefdom at his palace in Fadan-Ninzo (Sanga, Kaduna). The armed group managed to escape into the forest, but the chief's wife could not be accounted for. There were no fatalities.",0.001,Police Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG28507,B,E,0.20625658333301544,"[0.1949743777513504, 0.20625658333301544, 0.16153855621814728, 0.14025869965553284, 0.1553225964307785, 0.1416492909193039]","On 24 October 2022, the Nigerian Defense Headquarters claimed that soldiers and policemen on a fighting patrol clashed with suspected IPOB militants around Nkwerre-Inyi forest (Oji River, Enugu). The troops pursued the militants after they fled on sighting them, 2 SUV vehicles, 3 motorcycles and other items were recovered.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG34112,B,E,0.2177877426147461,"[0.17079758644104004, 0.2177877426147461, 0.18220554292201996, 0.14681203663349152, 0.15651805698871613, 0.12587906420230865]","On 5 December 2023, the Nigerian soldiers, CJTF and local hunters repelled Boko Haram (JAS) and engaged them in a firefight when attempting to invade a Fulani settlement near Malari neighborhood of Konduga (Konduga, Borno). One man, likely to be a bystander, was shot and wounded. There were no fatalities.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG28971,V,B,0.19658105075359344,"[0.19658105075359344, 0.1744813174009323, 0.14937852323055267, 0.18425074219703674, 0.15372733771800995, 0.14158104360103607]","On 9 December 2022, an unidentified armed group that was enforcing a sit in order attacked the convoy of the APC house of representatives candidate for Mbaitoli/Ikeduru federal constituency at Ubomiri (Mbaitoli, Imo). One person was shot and killed on the spot, the state's commissioner for solid minerals sustained machete cuts, other sources reported that the attack was politically motivated.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG31886,S,B,0.20252853631973267,"[0.20252853631973267, 0.1799428015947342, 0.13787178695201874, 0.1654656082391739, 0.15424787998199463, 0.15994349122047424]","On 9 July 2023, a Boko Haram [JAS Faction] commander and one of his lieutenants surrendered to Nigerian troops in Borno, coded to Maiduguri (Maiduguri Metro, Borno).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG29165,B,B,0.18633975088596344,"[0.18633975088596344, 0.18279901146888733, 0.1606283187866211, 0.1833094358444214, 0.15738554298877716, 0.12953786551952362]","On 10 December 2022, suspected IPOB militants numbering over 10 from a faction led by Simon Ekpa who were enforcing a sit in order clashed with policemen at New Market in Enugu (Enugu North, Enugu). A police van was set ablaze by the assailants, one source report that a pregnant woman was killed by a stray bullet.",0.001,IPOB: Indigenous Peoples of Biafra
conflibert_finetuned_fewshot_v1,NIG23779,B,E,0.29678574204444885,"[0.15791712701320648, 0.29678574204444885, 0.12346708029508591, 0.1541140079498291, 0.1465713381767273, 0.12114477902650833]","Around 13 February 2022 (between 12 - 15 February), the Nigerien contingent of MNJTF carried out a combined air-ground operation involving air and artillery strikes and ground assaults against Boko Haram (JAS or ISWAP Lake Chad faction) in the areas of Jabulam (Mobbar, Borno) and Abadam (Abadan, Borno) in Nigeria, and Bague Kiessa [Bague Kiessa Koura], Dagaya, Boulayi, and Boula Gana (Bosso, Diffa) in Niger. About twenty militants were killed and weapons and ammo seized. Fatalities are split across six events.",0.001,Military Forces of Niger (2021-2023)
conflibert_finetuned_fewshot_v1,NIG38271,B,B,0.20170621573925018,"[0.20170621573925018, 0.17733679711818695, 0.13510636985301971, 0.1840888410806656, 0.14871005713939667, 0.1530517339706421]","On 28 August 2024, a soldier attached to OPHD Sector 6 shot and killed a police DPO at a checkpoint around Dan Marke (Bukkuyum, Zamfara). The police DPO was traveling to attend a conference when the soldier stopped him and shot him in the head despite identifying himself as a police officer.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG33121,E,E,0.20614811778068542,"[0.19823057949543, 0.20614811778068542, 0.16130104660987854, 0.14008821547031403, 0.14470762014389038, 0.14952443540096283]","On 11 October 2023, the Nigerian Airforce launched airstrikes at ISWAP fighters on motorcycles around BUK village in Timbuktu Triangle, coded to Sambisa Forest Reserve (Gwoza, Borno). Five ISWAP fighters were killed in the strike.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG31865,S,V,0.20803143084049225,"[0.19479751586914062, 0.12776796519756317, 0.13137218356132507, 0.20319488644599915, 0.13483601808547974, 0.20803143084049225]","Property destruction: Around 26 June 2023 (between 15 June - 6 July), troops of the joint task force of Operation Delta Safe destroyed 30 illegal refining sites across Bayelsa coded to Yenagoa (Yenagoa, Bayelsa), Cross River, Delta and Rivers states [coded separately]. 125 storage tanks, 227 ovens, 11 dugout pits and 21 wooden boats were recovered, 42 suspected saboteurs were arrested.",0.001,Military Forces of Nigeria (2023-)
