model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO3203,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.85,Military Forces of Cameroon (1982-),"On 21 April 2020, the military forces reportedly attacked Ndop town (Ngo-ketunjia, Nord-Ouest), killing 7 civilians."
llama3.2:3b,CAO13677,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.93,Ambazonian Separatists (Cameroon),"On 16 April 2024, Ambazonian Separatists from the SOCADEF abducted 3 village elders and a traditional ruler from their private residences in Weme (Konye, Meme, Sud-Ouest). The Separatists accused the elders of installing a new traditional council in the village without notifying the Separatists."
llama3.2:3b,CAO6151,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.89,Military Forces of Cameroon (1982-),"On 9 June 2022, Cameroonian military forces exchanged gunshots with suspected separatists and killed a disabled civilian in Belo (Tubah, Mezam, Nord-Ouest). Unclear why the military was targeting civilians."
llama3.2:3b,CAO14093,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.8,Ambazonian Separatists (Cameroon),"On 24 May 2024, an Ambazonian Separatist commander beat and injured a civilian at his private residence in Eka, coded to Njikwa (Mbengwi, Momo, Nord-Ouest) for preventing his daughter from having an intimate relationship with the commander."
llama3.2:3b,CAO8739,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.78,Military Forces of Cameroon (1982-) Gendarmerie,"On 31 March 2024, a gendarme shot and killed a motorbike rider at a checkpoint in Kai-Kai (Kai-Kai, Mayo-Danay, Extreme-Nord) he refused to stop and pay 500 FCFA."
llama3.2:3b,CAO4953,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.86,Military Forces of Cameroon (1982-),"On 16 January 2021, the military forces engaged in fire fights with Ambazonian separatists in Kwa-Kwa village, Mbonge subdivision (Ndian, Sud-Ouest), resulting in 3 people getting killed."
llama3.2:3b,CAO3302,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.83,Military Forces of Cameroon (1982-),"On 24 May 2020, the military forces raided the house of an imprisoned journalist in Bamenda town (Mezam, Nord-Ouest), reportedly beating up his sister and her 13-year old daughter. They took away telephones."
llama3.2:3b,CAO3822,B,B,0.92,[],,0.61,Military Forces of Cameroon (1982-),"On 10 March 2020, the military forces engaged in a fire fight with Ambazonian separatists for a second day in Ikata village (Fako, Sud-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO12968,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.79]",,0.85,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 27 March 2024, ISWAP or Boko Haram militants imposed 25 lashes each on 2 Fulani pastoralists in Doutche (Hile-Alifa, Logone-et-Chari, Extreme-Nord) after a farmer from Kotoko accused the pastoralists of letting their cattle destroy farming fields. The pastoralists were fined 300,000 Naira."
llama3.2:3b,CAO6787,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.89,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 4 December 2022, Boko Haram [JAS] looted farmers in Amchide (Kolofata, Mayo-Sava, Extreme-Nord) stealing 2 motorbikes and 1 bicycle."
llama3.2:3b,CAO5133,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.88,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 6 May 2021, the military forces and local vigilance militiamen repelled an attack of Boko Haram in Tourou town, Mokolo subdivision (Mayo-Tsanaga, Extreme-Nord), killing 2 assailants."
llama3.2:3b,CAO4443,B,B,0.98,[],,0.68,MNJTF: Multinational Joint Task Force,"On 4 March 2021, the MNJTF military forces repelled an attack of Boko Haram in Gouzoudou village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported."
llama3.2:3b,CAO14464,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.95,Military Forces of Cameroon (1982-),"On 13 May 2024, the military forces ambushed and clashed with Ambazonian Separatists in their hideout in the vicinity of Ndian Estate (Mundemba, Ndian, Sud-Ouest). 5 militants and 2 male civilians were killed. Total 7 fatalities."
llama3.2:3b,CAO8543,S,S,0.92,"[0.01, 0.02, 0.03, 0.01, 0.01, 0.93]",,0.91,Military Forces of Cameroon (1982-),"Defusal: On 26 February 2024, the military forces defused an IED planted by an unidentified armed group along the Galim-Keneghang road, coded to Galim (Galim, Bamboutos, Ouest). There were no fatalities or injuries."
llama3.2:3b,CAO14942,S,P,0.98,"[0.99, 0.01, 0.0, 0.01, 0.02, 0.01]",,0.89,Police Forces of Cameroon (1982-),"On 19 September 2024, police and gendarmerie forces mass arrested civilians from their homes and from the street in Molyko, Mile 17, Bomaka, Sandpit and other neighborhoods in Buea (Buea, Fako, Sud-Ouest) for an unknown reason prior to the screening of a documentary film on President Paul Biya's leadership. The arrests were taking place during the Separatist-imposed two week lockdown in Buea subdivision."
llama3.2:3b,CAO15931,V,V,0.96,"[0.98, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.9,Ambazonian Separatists (Cameroon),"On 9 October 2024, Ambazonian Separatists from the ADF faction abducted 2 municipal council employees from their private residences in Muyuka (Muyuka, Fako, Sud-Ouest) for an unknown reason."
llama3.2:3b,CAO8679,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.93,Military Forces of Cameroon (1982-),"On 27 March 2024, the military forces clashed with Ambazonian Separatists at the Separatist hideout in Bambui (Tubah, Mezam, Nord-Ouest). About 13 Separatists were killed."
llama3.2:3b,CAO11053,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.83,Ambazonian Separatists (Cameroon),"On 24 January 2024, Ambazonian Separatists attacked military on transit with a road planted IED which partially damaged one vehicle around Noni subdivision (Noni, Bui, Nord-Ouest), coded to Noni. The military, in response, fired gunshots that lasted for about an hour until the group retreated. No casualties."
llama3.2:3b,CAO3447,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.9,Police Forces of Cameroon (1982-),"On 6 July 2020, the security forces (assumed Police Forces) arrested around 50 youths including a local mechanic in Buea town (Fako, Sud-Ouest). The mechanic was accused of forging guns for a separatist commander."
llama3.2:3b,CAO6236,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 June 2022, suspected Boko Haram (JAS) (likely) clashed with Cameroonian military Forces and MNJTF in Limani (Mora, Mayo-Sava, Extreme-Nord), unknown fatalities, coded to 3."
llama3.2:3b,CAO5475,V,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 5 August 2021, the military forces killed around 7 people during a raid in Meluf village, Kumbo subdivision (Bui, Nord-Ouest). This was a retaliation after an IED attack on them earlier."
llama3.2:3b,CAO5679,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.84,Military Forces of Cameroon (1982-),"On 14 November 2021, the military forces tortured and injured the private security guards, as they searched for suspected Ambazonian separatists that the military alleged were undergoing treatment in Shisong hospital in Kumbo (Bui, Nord-Ouest). After searching the facility and failing to find any fighters, they began verbally assaulting the staff and threatening to shoot them after which they tortured the security guards in hopes of forcing them to reveal the locations of the fighters."
llama3.2:3b,CAO13838,E,E,0.97,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.85,Ambazonian Separatists (Cameroon),"On 26 June 2024, an IED fabricated and planted by an unidentified armed group suspected of being Ambazonian Separatists exploded on a civilian vehicle in Oshum (Batibo, Momo, Nord-Ouest). 3 civilians were killed. 1 civilian was injured."
llama3.2:3b,CAO14653,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.9,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 17 August 2024, the gendarmerie forces clashed and repelled an attack from ISWAP or Boko Haram militants in Palam neighborhood in Lambaram (Lamram 1) (Mokolo, Mayo-Tsanaga, Extreme-Nord) after a woman alerted the gendarmerie forces of the militant presence. Casualties unknown."
llama3.2:3b,CAO10854,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Military Forces of Cameroon (1982-),"On 18 December 2023, the military forces attacked Ambazonian Separatists leading to a clash in Bai Panya (Kumba 1, Meme, Sud-Ouest). Two Ambazonian Separatists were killed and four others arrested."
llama3.2:3b,CAO4828,S,E,0.99,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.84,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 4 May 2021, Boko Haram fighters looted Sandawadjiri village, Kolofata subdivision (Mayo-Sava, Extreme-Nord), taking away 11 sheep. No fatality and/or casualty reported."
llama3.2:3b,CAO11326,B,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.87,Military Forces of Cameroon (1982-),"On 27 December 2023, the military forces shot to death an Ambazonian Separatist commander at a drinking facility in Nkwen (Bamenda - Nkwen, Bamenda 3, Mezam, Nord-Ouest)."
llama3.2:3b,CAO13432,V,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.83,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 12 May 2024, ISWAP or Boko Haram militants ambushed and killed a travelling veterinarian returning from Bargaram to Hile Alifa, coded to Bargaram (Hile-Alifa, Logone-et-Chari, Extreme-Nord). The militants looted his motorbike."
llama3.2:3b,CAO10972,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.03, 0.02]",,0.83,Ambazonian Separatists (Cameroon),"On 2 December 2023, the Ambazonian Restoration Forces kidnapped a woman around Ediki (Kumba 3, Meme, Sud-Ouest). They accused her of collaborating with the government forces."
llama3.2:3b,CAO11124,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.85,Ambazonian Separatists (Cameroon),"On 9 November 2023, Ambazonian Separatists kidnapped and assaulted six women from the market square in Lus (Nwa, Donga-Mantung, Nord-Ouest) for allegedly practicing witchcraft. They were later released, no information on injuries."
llama3.2:3b,CAO6502,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.9,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 24 August 2022, Boko Haram (JAS) (likely) fighters entered Madakar (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord) and stole 22 livestock. The Cameroonian military forces returned 175 livestock to their owners."
llama3.2:3b,CAO5428,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.92,Military Forces of Cameroon (1982-),"Around 12 September 2021 (weekend of), the military forces engaged in fire fights with Ambazonian separatists in Bamenda town, Bamenda 1 subdivision (Mezam, Nord-Ouest), resulting in 11 people getting killed."
llama3.2:3b,CAO5348,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.87,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 1 September 2021, Boko Haram fighters looted several shops in Megalme village, Makary subdivision (Logone-et-Chari, Extreme-Nord), taking away goods."
llama3.2:3b,CAO12114,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.85,Ambazonian Separatists (Cameroon),"On 15 August 2023, Ambazonian Separatists shot and killed a woman in Akwaya (Manyu, Sud-Ouest). They also abducted four civilians from a home for unknown reasons. No additional information."
llama3.2:3b,CAO15493,E,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.82,Ambazonian Separatists (Cameroon),"On 1 September 2024, Ambazonian Separatists from the Restoration Forces faction detonated an IED on traveling security forces, coded as the military forces at an illegal checkpoint at Camp 7 in Tiko (Tiko, Fako, Sud-Ouest). There were no fatalities. 3 were injured and the military vehicle was damaged."
llama3.2:3b,CAO8194,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 27 November 2023, Boko Haram militants [JAS faction] looted Tolkomari (Kolofata, Mayo-Sava, Extreme-Nord). The militants stole 2 motorbikes, 1 bike, food items and other valuables."
llama3.2:3b,CAO9628,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.78,Ambazonian Separatists (Cameroon),"On 30 June 2022, Ambazonian Separatists clashed with the military in Mulang (Bamenda - Njah, Bamenda 3, Mezam, Nord-Ouest) after the group fired shots at the National Fire Brigade unit. Casualties unknown."
llama3.2:3b,CAO12627,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.02, 0.28]",,0.85,Military Forces of Cameroon (1982-),"On 27 January 2021, state forces on an operation in Bambui (Tubah, Mezam, Nord-Ouest) arrested four civilians. Their whereabouts are still unknown."
llama3.2:3b,CAO10632,S,E,0.85,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.89,Military Forces of Cameroon (1982-),"Other: On 13 May 2023, State security forces, coded as the military forces, fired several warning shots in the air from their base in Benakuma (Menchum-Valley, Menchum, Nord-Ouest) after they suspected the presence of Ambazonian Separatists. The gunshot sounds temporarily displaced some civilians to other villages."
llama3.2:3b,CAO10162,B,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.01]",,0.91,Military Forces of Cameroon (1982-),"On 6 January 2023, state security forces (coded as military) shot and killed two Ambazonian Separatists in Wum (Menchum, Nord-Ouest). This came after the Separatists injured one of their colleagues earlier the same day (coded separately)."
llama3.2:3b,CAO7900,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.86,Unidentified Armed Group (Cameroon),"Property destruction: On 30 September 2023, an unidentified armed group set fire to the Bamenda Council Hall in Bamenda (Bamenda 1, Mezam, Nord-Ouest). The locals say they heard some unidentified persons arrive on motorbikes before the fire started."
llama3.2:3b,CAO6635,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.82,Unidentified Armed Group (Cameroon),"Around 3 October 2022, an unidentified armed group abducted a farmer from Touboro (Touboro, Mayo-Rey, Nord) taking the victim with the to the bushes demanding a ransom of 10 million FCFA. He was beaten while in captivity before he was released."
llama3.2:3b,CAO9815,B,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.82,Military Forces of Cameroon (1982-),"On 4 October 2022, military forces clashed with Ambazonian Separatists in Mankwi (Bafut, Mezam, Nord-Ouest), during the process of dismantling a Separatists roadblock. One Separatist was shot and killed while two male civilians were injured by stray bullets."
llama3.2:3b,CAO6214,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.02]",,0.91,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Property destruction: Around 20 June 2022, Boko Haram (JAS) (likely) burnt houses and looted items in Djakana village, around Limani (Limani, Mayo-Sava, Extreme-Nord), including 4 bicycles."
llama3.2:3b,CAO10215,S,E,0.85,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.96,Military Forces of Cameroon (1982-),"Other: On 23 January 2023, state security forces (coded as military) fired gunshots in the air in Egbekaw (Manyu, Sud-Ouest) under unclear circumstances. This resulted the displacement of an unknown number of civilians."
llama3.2:3b,CAO13089,B,S,0.81,"[0.07, 0.05, 0.02, 0.01, 0.04, 0.83]",,0.77,Ambazonian Separatists (Cameroon),"On 14 March 2024, Ambazonian Separatists from the Restoration Forces faction clashed with the state security forces, coded as the military forces at a checkpoint along a secondary road in Bamusso (Bamusso, Ndian, Sud-Ouest). Casualties unknown. 2 soldiers were injured."
llama3.2:3b,CAO4274,B,S,0.85,[],,0.59,Military Forces of Cameroon (1982-),"On 15 January 2021, the military forces conducted 'mass arrests' and engaged in a fire fight with Ambazonian separatists in Tiko town (Fako, Sud-Ouest)."
llama3.2:3b,CAO4199,B,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.83,Military Forces of Cameroon (1982-),"On 7 January 2021, the military forces engaged in fire fights with Ambazonian separatists in Ntankah, Nkwen, Below Fonch and Mulang neighborhoods of Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). A civilian was caught in the crossfire in Mulang, and killed."
llama3.2:3b,CAO12928,V,S,0.85,"[0.03, 0.02, 0.01, 0.01, 0.01, 0.79]",,0.89,Ambazonian Separatists (Cameroon),"On 14 February 2024, Ambazonian Separatists from the Restoration Forces faction abducted a local community leader from their private residences in Ayukaba (Mamfe, Manyu, Sud-Ouest). The fighters demanded 5 million Francs CFA from each of these villages. The victims were taken to an NSAG hideout in Ayukaba."
llama3.2:3b,CAO15966,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.86,Ambazonian Separatists (Cameroon),"On 21 October 2024, Ambazonian Separatists abducted 3 civilians from their private residences in Kuvlu (Nkum, Bui, Nord-Ouest), accusing the civilians of not participating in the Separatist-imposed celebration organized on 1 October 2024. The Separatists demanded 50,000 Franc CFA from each of the civilians in exchange for their release."
llama3.2:3b,CAO9119,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.84,Military Forces of Cameroon (1982-),"Other: On 4 September 2022, military forces fired gunshots in the early morning at the Mile 4 Junction in Nkwen (Bamenda - Nkwen, Bamenda 3, Mezam, Nord-Ouest) under unclear circumstances. No casualties were recorded."
