model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,CAO6430,V,E,0.2077324390411377,"[0.19304460287094116, 0.2077324390411377, 0.1620449721813202, 0.13667333126068115, 0.14995276927947998, 0.1505519300699234]","On 3 September 2022, Cameroonian military forces (Rapid Intervention) conducted raids and attacked civilians in Kah, coded to Jakiri (Jakiri, Bui, Nord-Ouest) shooting sporadically leading the death of 3 civilians (a family of 3). Unknown if arrests were made. The purpose of the military operation was to find separatist fighters.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO14482,V,B,0.20753945410251617,"[0.20753945410251617, 0.1755710244178772, 0.14811629056930542, 0.15963947772979736, 0.1480061262845993, 0.16112764179706573]","On 4 June 2024, an unidentified armed group shot and killed 1 civilian at Mile 18 in Bomaka (Buea, Fako, Sud-Ouest). His body was left by the roadside.",0.001,Unidentified Armed Group (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10147,B,B,0.19915305078029633,"[0.19915305078029633, 0.19357192516326904, 0.15051105618476868, 0.15431737899780273, 0.15271098911762238, 0.14973558485507965]","On 3 January 2023, state security forces (coded as military) captured and arrested 1 Ambazonian Separatist in Adiemukong, Bafut commune, coded to Bafut (Mezam, Nord-Ouest). Gunshots could be heard, no casualties. It is unclear if the gunshots were an armed confrontation between the two.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO14877,V,R,0.20379965007305145,"[0.19456101953983307, 0.15576907992362976, 0.1143026053905487, 0.20379965007305145, 0.13972324132919312, 0.19184432923793793]","On 20 July 2024, Ambazonian Separatists abducted 2 civilians from their private residences in Mbessi Mile 4 in Bamenda - Nkwen (Bamenda 3, Mezam, Nord-Ouest) for an unknown reason.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7647,V,B,0.19990983605384827,"[0.19990983605384827, 0.19127756357192993, 0.14304804801940918, 0.15393668413162231, 0.15240493416786194, 0.15942300856113434]","On 30 July 2023, ISWAP or Boko Haram militants abducted 10 fishermen in Kofia, coded to Darak (Darak, Logone-et-Chari, Extreme-Nord). The militants retreated to Nigeria and demanded a ransom release fee.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO11069,V,R,0.2318776249885559,"[0.18789158761501312, 0.15767574310302734, 0.11748355627059937, 0.2318776249885559, 0.1330522894859314, 0.17201922833919525]","On 15 December 2023, Ambazonian Separatists kidnapped an employee of the Mbonge municipal council in Kombone (Kumba 1, Meme, Sud-Ouest). They accused him of working closely with the Mayor of the municipality, who is seen as a security forces collaborator.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO2894,R,R,0.20350751280784607,"[0.19353865087032318, 0.16092222929000854, 0.14882805943489075, 0.20350751280784607, 0.14081129431724548, 0.15239223837852478]","On 26 January 2020, one young man was burnt to death in Bamenda town (Mezam, Nord-Ouest), for allegedly trying to steal a motorcycle.",0.001,Rioters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10921,V,R,0.19163915514945984,"[0.18778938055038452, 0.16416394710540771, 0.13535939157009125, 0.19163915514945984, 0.14612853527069092, 0.17491963505744934]","On 2 December 2023, the military shot and killed a former Ambazonian Separatist in Belo (Tubah, Mezam, Nord-Ouest) during a funeral ceremony.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10473,V,R,0.19933868944644928,"[0.1887797862291336, 0.1656254380941391, 0.13307517766952515, 0.19933868944644928, 0.14526496827602386, 0.16791588068008423]","On 22 March 2023, Ambazonian Separatists shot dead a male civilian in Ntamruh (Donga-Mantung, Nord-Ouest) who attempted to seize the gun of one of their Commanders.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7437,V,B,0.19564397633075714,"[0.19564397633075714, 0.18427155911922455, 0.1602940410375595, 0.16609400510787964, 0.1540037989616394, 0.13969269394874573]","On 25 June 2023, the military forces attacked civilians in Kumba (Ekondo Titi, Ndian, Sud-Ouest). 1 civilian was killed. The victim had challenged a gendarmerie officer to lawfully present a warrant authorizing him to arrest another civilian when the officer shot him at close range in the chest and the other civilian was injured.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11501,S,R,0.2381822168827057,"[0.18797457218170166, 0.11627378314733505, 0.13374567031860352, 0.2381822168827057, 0.12833543121814728, 0.1954883486032486]","Property destruction: On 20 June 2023, Gendarmerie forces set fire to 5 civilian homes in Ilemiwong, coded to Belo (Tubah,Mezam,Nord-Ouest) during an operation to find Ambazonian Separatists. Separatists had received a tip-off and escaped before the Gendarmerie forces could arrive. Civilians had also fled to the bush and neighboring villages.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO3287,V,E,0.19667279720306396,"[0.17854246497154236, 0.19667279720306396, 0.18294207751750946, 0.15053938329219818, 0.15691900253295898, 0.1343841552734375]","On 18 May 2020, Boko Haram attacked the village of Tolkomari, Kolofata subdivision (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO12451,B,E,0.20496368408203125,"[0.19572336971759796, 0.20496368408203125, 0.16432234644889832, 0.14943189918994904, 0.14933913946151733, 0.1362195611000061]","On 26 July 2023, Ambazonian Separatists engaged in an armed confrontaiton with a former Separatist in Eka, Widikum commune, coded to Widikum (Momo, Nord-Ouest), after he refused to join them. Two civilian homes were set on fire by the Separatists. Two Separatists were killed in the clash.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO14655,B,E,0.22287675738334656,"[0.17155639827251434, 0.22287675738334656, 0.1937251091003418, 0.13418081402778625, 0.15418791770935059, 0.12347298860549927]","On 23 August 2024, the military forces attacked and clashed with Boko Haram (JAS) (likely) militants at the militant hideout in Walassa (Kolofata, Mayo-Sava Extreme-Nord). 5 militants were killed and the military forces recovered weapons, ammunition and military equipment. 3 other bodies were found some days later toward Amchide. Total fatalities coded as 8.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10946,B,E,0.23046110570430756,"[0.17409223318099976, 0.23046110570430756, 0.1832553595304489, 0.125177264213562, 0.15245062112808228, 0.13456343114376068]","On 3 January 2024, the military forces on board of a private vehicle ambushed SOCADEF separatists in Bolo/ Bolo Moboka (Meme, Sud-Ouest). Casualties unknown.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13672,V,E,0.20708446204662323,"[0.1916576325893402, 0.20708446204662323, 0.16713513433933258, 0.1533641219139099, 0.14731521904468536, 0.13344337046146393]","On 15 April 2024, Ambazonian Separatists from the ADF abducted 4 men and 2 women at a checkpoint in Mambanda (Kumba 2, Meme, Sud-Ouest). The militants also looted 3 motorbikes. The reason for the abduction is not known.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO3203,V,E,0.20722028613090515,"[0.18965943157672882, 0.20722028613090515, 0.16454443335533142, 0.15332210063934326, 0.14574357867240906, 0.13951021432876587]","On 21 April 2020, the military forces reportedly attacked Ndop town (Ngo-ketunjia, Nord-Ouest), killing 7 civilians.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13677,V,B,0.20435765385627747,"[0.20435765385627747, 0.17502526938915253, 0.1263873130083084, 0.1886659562587738, 0.14899373054504395, 0.15657009184360504]","On 16 April 2024, Ambazonian Separatists from the SOCADEF abducted 3 village elders and a traditional ruler from their private residences in Weme (Konye, Meme, Sud-Ouest). The Separatists accused the elders of installing a new traditional council in the village without notifying the Separatists.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO6151,B,E,0.20602251589298248,"[0.18184387683868408, 0.20602251589298248, 0.18154732882976532, 0.1441861093044281, 0.1496293693780899, 0.13677087426185608]","On 9 June 2022, Cameroonian military forces exchanged gunshots with suspected separatists and killed a disabled civilian in Belo (Tubah, Mezam, Nord-Ouest). Unclear why the military was targeting civilians.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO14093,V,E,0.20224367082118988,"[0.19612661004066467, 0.20224367082118988, 0.13650253415107727, 0.1486569046974182, 0.15329350531101227, 0.16317681968212128]","On 24 May 2024, an Ambazonian Separatist commander beat and injured a civilian at his private residence in Eka, coded to Njikwa (Mbengwi, Momo, Nord-Ouest) for preventing his daughter from having an intimate relationship with the commander.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8739,V,B,0.1965000182390213,"[0.1965000182390213, 0.14506569504737854, 0.12605221569538116, 0.19375230371952057, 0.1587720513343811, 0.17985765635967255]","On 31 March 2024, a gendarme shot and killed a motorbike rider at a checkpoint in Kai-Kai (Kai-Kai, Mayo-Danay, Extreme-Nord) he refused to stop and pay 500 FCFA.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO4953,B,E,0.19367757439613342,"[0.19079867005348206, 0.19367757439613342, 0.16113905608654022, 0.15447694063186646, 0.15499700605869293, 0.1449107676744461]","On 16 January 2021, the military forces engaged in fire fights with Ambazonian separatists in Kwa-Kwa village, Mbonge subdivision (Ndian, Sud-Ouest), resulting in 3 people getting killed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3302,V,B,0.19887866079807281,"[0.19887866079807281, 0.17456673085689545, 0.1540590524673462, 0.1697426289319992, 0.14341185986995697, 0.15934112668037415]","On 24 May 2020, the military forces raided the house of an imprisoned journalist in Bamenda town (Mezam, Nord-Ouest), reportedly beating up his sister and her 13-year old daughter. They took away telephones.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3822,B,E,0.20837047696113586,"[0.1765415072441101, 0.20837047696113586, 0.18299898505210876, 0.13980184495449066, 0.15559621155261993, 0.13669095933437347]","On 10 March 2020, the military forces engaged in a fire fight with Ambazonian separatists for a second day in Ikata village (Fako, Sud-Ouest). No fatality and/or casualty reported.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO12968,V,B,0.1951862871646881,"[0.1951862871646881, 0.17644846439361572, 0.1486370861530304, 0.177155539393425, 0.14676561951637268, 0.15580706298351288]","On 27 March 2024, ISWAP or Boko Haram militants imposed 25 lashes each on 2 Fulani pastoralists in Doutche (Hile-Alifa, Logone-et-Chari, Extreme-Nord) after a farmer from Kotoko accused the pastoralists of letting their cattle destroy farming fields. The pastoralists were fined 300,000 Naira.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO6787,S,R,0.2554849684238434,"[0.17167362570762634, 0.10454768687486649, 0.12468954920768738, 0.2554849684238434, 0.13606522977352142, 0.2075388878583908]","Looting: On 4 December 2022, Boko Haram [JAS] looted farmers in Amchide (Kolofata, Mayo-Sava, Extreme-Nord) stealing 2 motorbikes and 1 bicycle.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO5133,B,E,0.20179513096809387,"[0.19002647697925568, 0.20179513096809387, 0.16094110906124115, 0.15254513919353485, 0.15754078328609467, 0.13715140521526337]","On 6 May 2021, the military forces and local vigilance militiamen repelled an attack of Boko Haram in Tourou town, Mokolo subdivision (Mayo-Tsanaga, Extreme-Nord), killing 2 assailants.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO4443,B,E,0.21107739210128784,"[0.1715901643037796, 0.21107739210128784, 0.18354548513889313, 0.14442138373851776, 0.15679866075515747, 0.1325669139623642]","On 4 March 2021, the MNJTF military forces repelled an attack of Boko Haram in Gouzoudou village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported.",0.001,MNJTF: Multinational Joint Task Force
conflibert_finetuned_fewshot_v1,CAO14464,B,E,0.21675921976566315,"[0.1707896739244461, 0.21675921976566315, 0.18884320557117462, 0.1462692767381668, 0.1487986445426941, 0.12853996455669403]","On 13 May 2024, the military forces ambushed and clashed with Ambazonian Separatists in their hideout in the vicinity of Ndian Estate (Mundemba, Ndian, Sud-Ouest). 5 militants and 2 male civilians were killed. Total 7 fatalities.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO8543,S,B,0.18968050181865692,"[0.18968050181865692, 0.16386577486991882, 0.16626538336277008, 0.1611931174993515, 0.14217843115329742, 0.17681677639484406]","Defusal: On 26 February 2024, the military forces defused an IED planted by an unidentified armed group along the Galim-Keneghang road, coded to Galim (Galim, Bamboutos, Ouest). There were no fatalities or injuries.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO14942,S,E,0.2274436056613922,"[0.17076484858989716, 0.2274436056613922, 0.1349552869796753, 0.1772690713405609, 0.12637954950332642, 0.16318759322166443]","On 19 September 2024, police and gendarmerie forces mass arrested civilians from their homes and from the street in Molyko, Mile 17, Bomaka, Sandpit and other neighborhoods in Buea (Buea, Fako, Sud-Ouest) for an unknown reason prior to the screening of a documentary film on President Paul Biya's leadership. The arrests were taking place during the Separatist-imposed two week lockdown in Buea subdivision.",0.001,Police Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15931,V,R,0.24856814742088318,"[0.18940044939517975, 0.12927018105983734, 0.11388812959194183, 0.24856814742088318, 0.13635793328285217, 0.18251509964466095]","On 9 October 2024, Ambazonian Separatists from the ADF faction abducted 2 municipal council employees from their private residences in Muyuka (Muyuka, Fako, Sud-Ouest) for an unknown reason.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8679,B,E,0.20765316486358643,"[0.19126062095165253, 0.20765316486358643, 0.16426977515220642, 0.14466580748558044, 0.1518879532814026, 0.1402626931667328]","On 27 March 2024, the military forces clashed with Ambazonian Separatists at the Separatist hideout in Bambui (Tubah, Mezam, Nord-Ouest). About 13 Separatists were killed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11053,B,E,0.20340712368488312,"[0.1777418851852417, 0.20340712368488312, 0.17662537097930908, 0.15275387465953827, 0.1555495262145996, 0.13392215967178345]","On 24 January 2024, Ambazonian Separatists attacked military on transit with a road planted IED which partially damaged one vehicle around Noni subdivision (Noni, Bui, Nord-Ouest), coded to Noni. The military, in response, fired gunshots that lasted for about an hour until the group retreated. No casualties.",0.001,Ambazonian Separatists (Cameroon)
